FileName = C:\Escalation\Winbond\0892100 (TAALDH02)\300169157 FOUP Unload Abnormal\20191016_log\log\Logs\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_02

LogCount = 1427
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step10_AI_TE6
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step10_AI_TE7
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step10_AI_TE8
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  20  :Step10_AI_RecipeStep
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step10_AI_SusPulse
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  16  :Step10_AI_Ratio8
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step10_AI_Ratio704
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step10_AI_Ratio804
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step10_AI_Ratio500
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step10_AI_Ratio600
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step10_AI_Ratio706
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step10_AI_Ratio806
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step10_AI_Ratio707
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step10_AI_Ratio807
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  16  :Step10_AI_Ratio4
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  16  :Step10_AI_Ratio6
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step10_TC_TE1
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE708
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step10_TC_TE3
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE808
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE200
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE700
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE701
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE702
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE704
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE705
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE800
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE801
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE802
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE804
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE805
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE500
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE600
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE706
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE806
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE707
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step10_TC_TE807
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step10_TC_TE4
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step10_TC_TE6
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step10_TC_TE7
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step10_TC_TE8
          Ascii(1)   8  :NOCHANGE
    List (1)   2
      UInt2(1)   2  :1291 (50Bh)
      List (1) 103
        List (1)   2
          Ascii(1)  11  :Step11_Name
          Ascii(1)   9  :Elev_down
        List (1)   2
          Ascii(1)  12  :Step11_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step11_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step11_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step11_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step11_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step11_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step11_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step11_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step11_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step11_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step11_Flags
          Ascii(1)   6  :HOSTPP
        List (1)   2
          Ascii(1)  11  :Step11_Time
          Ascii(1)   7  :0003.00
        List (1)   2
          Ascii(1)  18  :Step11_AnalogDelay
          Ascii(1)   3  :1.0
        List (1)   2
          Ascii(1)  15  :Step11_KeyAbort
          Ascii(1)   9  :000:Ready
        List (1)   2
          Ascii(1)  13  :Step11_Cycles
          Ascii(1)   4  :0000
        List (1)   2
          Ascii(1)  16  :Step11_AIO_FC500
          Ascii(1)   3  :325
        List (1)   2
          Ascii(1)  23  :Step11_PS_SOURCE_1_NAME
          Ascii(1)   2  :S5
        List (1)   2
          Ascii(1)  25  :Step11_PS_SOURCE_1_ACTION
          Ascii(1)   7  :PATTERN
        List (1)   2
          Ascii(1)  26  :Step11_PS_SOURCE_1_PATTERN
          Ascii(1)   4  :1003
        List (1)   2
          Ascii(1)  16  :Step11_AIO_FC600
          Ascii(1)   3  :325
        List (1)   2
          Ascii(1)  23  :Step11_PS_SOURCE_2_NAME
          Ascii(1)   2  :S6
        List (1)   2
          Ascii(1)  25  :Step11_PS_SOURCE_2_ACTION
          Ascii(1)   7  :STANDBY
        List (1)   2
          Ascii(1)  16  :Step11_AIO_FC700
          Ascii(1)   3  :325
        List (1)   2
          Ascii(1)  23  :Step11_PS_SOURCE_5_NAME
          Ascii(1)   2  :S7
        List (1)   2
          Ascii(1)  25  :Step11_PS_SOURCE_5_ACTION
          Ascii(1)   7  :PATTERN
        List (1)   2
          Ascii(1)  26  :Step11_PS_SOURCE_5_PATTERN
          Ascii(1)   4  :1004
        List (1)   2
          Ascii(1)  16  :Step11_AIO_FC800
          Ascii(1)   3  :325
        List (1)   2
          Ascii(1)  23  :Step11_PS_SOURCE_6_NAME
          Ascii(1)   2  :S8
        List (1)   2
          Ascii(1)  25  :Step11_PS_SOURCE_6_ACTION
          Ascii(1)   7  :PATTERN
        List (1)   2
          Ascii(1)  26  :Step11_PS_SOURCE_6_PATTERN
          Ascii(1)   4  :1004
        List (1)   2
          Ascii(1)  16  :Step11_AIO_FC101
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_AI_PT201
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_AI_PT204
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  14  :Step11_DO_V105
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  14  :Step11_DO_V104
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  14  :Step11_DO_V202
          Ascii(1)   4  :Open
        List (1)   2
          Ascii(1)  14  :Step11_DO_V203
          Ascii(1)   5  :Close
        List (1)   2
          Ascii(1)  14  :Step11_DO_V201
          Ascii(1)   4  :Open
        List (1)   2
          Ascii(1)  14  :Step11_DO_V198
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  14  :Step11_DO_V299
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  15  :Step11_AI_PT701
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  14  :Step11_DO_V170
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  14  :Step11_DO_V271
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  15  :Step11_AI_PT801
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  14  :Step11_DO_V180
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  14  :Step11_DO_V281
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  18  :Step11_AIO_RCPress
          Ascii(1)   5  :4.000
        List (1)   2
          Ascii(1)  19  :Step11_AIO_TH.Valve
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  10  :Step11_SUS
          Ascii(1)  14  :MOVEREL -5.000
        List (1)   2
          Ascii(1)  15  :Step11_AI_PT202
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_AI_PT210
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_AI_PT500
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_AI_PT501
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_AI_PT600
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_AI_PT601
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_AI_PT700
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_AI_PT800
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_AI_O3CON
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_AI_FM201
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_AI_FM500
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_AI_FM600
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step11_AI_TE6
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step11_AI_TE7
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step11_AI_TE8
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  20  :Step11_AI_RecipeStep
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step11_AI_SusPulse
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  16  :Step11_AI_Ratio8
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step11_AI_Ratio704
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step11_AI_Ratio804
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step11_AI_Ratio500
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step11_AI_Ratio600
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step11_AI_Ratio706
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step11_AI_Ratio806
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step11_AI_Ratio707
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step11_AI_Ratio807
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  16  :Step11_AI_Ratio4
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  16  :Step11_AI_Ratio6
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step11_TC_TE1
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE708
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step11_TC_TE3
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE808
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE200
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE700
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE701
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE702
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE704
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE705
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE800
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE801
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE802
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE804
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE805
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE500
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE600
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE706
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE806
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE707
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step11_TC_TE807
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step11_TC_TE4
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step11_TC_TE6
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step11_TC_TE7
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step11_TC_TE8
          Ascii(1)   8  :NOCHANGE
    List (1)   2
      UInt2(1)   2  :1292 (50Ch)
      List (1) 104
        List (1)   2
          Ascii(1)  11  :Step12_Name
          Ascii(1)   7  :Index_0
        List (1)   2
          Ascii(1)  12  :Step12_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step12_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step12_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step12_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step12_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step12_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step12_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step12_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step12_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step12_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step12_Flags
          Ascii(1)   6  :HOSTPP
        List (1)   2
          Ascii(1)  11  :Step12_Time
          Ascii(1)   7  :0002.00
        List (1)   2
          Ascii(1)  18  :Step12_AnalogDelay
          Ascii(1)   3  :1.0
        List (1)   2
          Ascii(1)  15  :Step12_KeyAbort
          Ascii(1)   9  :000:Ready
        List (1)   2
          Ascii(1)  13  :Step12_Cycles
          Ascii(1)   4  :0000
        List (1)   2
          Ascii(1)  16  :Step12_AIO_FC500
          Ascii(1)   3  :325
        List (1)   2
          Ascii(1)  23  :Step12_PS_SOURCE_1_NAME
          Ascii(1)   2  :S5
        List (1)   2
          Ascii(1)  25  :Step12_PS_SOURCE_1_ACTION
          Ascii(1)   7  :PATTERN
        List (1)   2
          Ascii(1)  26  :Step12_PS_SOURCE_1_PATTERN
          Ascii(1)   4  :1003
        List (1)   2
          Ascii(1)  16  :Step12_AIO_FC600
          Ascii(1)   3  :325
        List (1)   2
          Ascii(1)  23  :Step12_PS_SOURCE_2_NAME
          Ascii(1)   2  :S6
        List (1)   2
          Ascii(1)  25  :Step12_PS_SOURCE_2_ACTION
          Ascii(1)   7  :PATTERN
        List (1)   2
          Ascii(1)  26  :Step12_PS_SOURCE_2_PATTERN
          Ascii(1)   4  :1003
        List (1)   2
          Ascii(1)  16  :Step12_AIO_FC700
          Ascii(1)   3  :325
        List (1)   2
          Ascii(1)  23  :Step12_PS_SOURCE_5_NAME
          Ascii(1)   2  :S7
        List (1)   2
          Ascii(1)  25  :Step12_PS_SOURCE_5_ACTION
          Ascii(1)   7  :PATTERN
        List (1)   2
          Ascii(1)  26  :Step12_PS_SOURCE_5_PATTERN
          Ascii(1)   4  :1004
        List (1)   2
          Ascii(1)  16  :Step12_AIO_FC800
          Ascii(1)   3  :325
        List (1)   2
          Ascii(1)  23  :Step12_PS_SOURCE_6_NAME
          Ascii(1)   2  :S8
        List (1)   2
          Ascii(1)  25  :Step12_PS_SOURCE_6_ACTION
          Ascii(1)   7  :PATTERN
        List (1)   2
          Ascii(1)  26  :Step12_PS_SOURCE_6_PATTERN
          Ascii(1)   4  :1004
        List (1)   2
          Ascii(1)  16  :Step12_AIO_FC101
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_AI_PT201
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_AI_PT204
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  14  :Step12_DO_V105
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  14  :Step12_DO_V104
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  14  :Step12_DO_V202
          Ascii(1)   4  :Open
        List (1)   2
          Ascii(1)  14  :Step12_DO_V203
          Ascii(1)   5  :Close
        List (1)   2
          Ascii(1)  14  :Step12_DO_V201
          Ascii(1)   4  :Open
        List (1)   2
          Ascii(1)  14  :Step12_DO_V198
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  14  :Step12_DO_V299
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  15  :Step12_AI_PT701
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  14  :Step12_DO_V170
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  14  :Step12_DO_V271
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  15  :Step12_AI_PT801
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  14  :Step12_DO_V180
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  14  :Step12_DO_V281
          Ascii(1)   3  :---
        List (1)   2
          Ascii(1)  18  :Step12_AIO_RCPress
          Ascii(1)   5  :4.000
        List (1)   2
          Ascii(1)  19  :Step12_AIO_TH.Valve
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  10  :Step12_SUS
          Ascii(1)  11  :INDEX 0.000
        List (1)   2
          Ascii(1)  15  :Step12_AI_PT202
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_AI_PT210
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_AI_PT500
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_AI_PT501
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_AI_PT600
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_AI_PT601
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_AI_PT700
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_AI_PT800
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_AI_O3CON
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_AI_FM201
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_AI_FM500
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_AI_FM600
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step12_AI_TE6
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step12_AI_TE7
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step12_AI_TE8
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  20  :Step12_AI_RecipeStep
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step12_AI_SusPulse
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  16  :Step12_AI_Ratio8
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step12_AI_Ratio704
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step12_AI_Ratio804
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step12_AI_Ratio500
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step12_AI_Ratio600
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step12_AI_Ratio706
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step12_AI_Ratio806
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step12_AI_Ratio707
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  18  :Step12_AI_Ratio807
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  16  :Step12_AI_Ratio4
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  16  :Step12_AI_Ratio6
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step12_TC_TE1
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE708
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step12_TC_TE3
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE808
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE200
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE700
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE701
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE702
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE704
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE705
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE800
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE801
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE802
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE804
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE805
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE500
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE600
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE706
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE806
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE707
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  15  :Step12_TC_TE807
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step12_TC_TE4
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step12_TC_TE6
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step12_TC_TE7
          Ascii(1)   8  :NOCHANGE
        List (1)   2
          Ascii(1)  13  :Step12_TC_TE8
          Ascii(1)   8  :NOCHANGE
    List (1)   2
      UInt2(1)   2  :1293 (50Dh)
      List (1) 104
        List (1)   2
          Ascii(1)  11  :Step13_Name
          Ascii(1)   7  :Elev_up
        List (1)   2
          Ascii(1)  12  :Step13_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step13_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step13_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step13_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step13_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step13_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step13_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step13_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step13_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step13_Notes
          Ascii(1)   8  :NoChange
        List (1)   2
          Ascii(1)  12  :Step13_Flags
          Ascii(1)   6  :HOSTPP
        List (1)   2
          Ascii(1)  11  :Step13_Time
          Ascii(1)   7  :0001.00
        List (1)   2
          Ascii(1)  18  :Step13_AnalogDelay
          Ascii(1)   3  :1.0
        List (1)   2
          Ascii(1)  15  :Step13_KeyAbort
          Ascii(1)   9  :000:Ready
        List (1)   2
          Ascii(1)  13  :Step13_Cycles
          Ascii(1)   4  :0000
        List (1)   2
          Ascii(1)  16  :Step13_AIO_FC500
          Ascii(1)   3  :325
        List (1)   2
          Ascii(1)  23  :Step13_PS_SOURCE_1_NAME
          Ascii(1)   2  :S5
        List (1)   2
          Ascii(1)  25  :Step13_PS_SOURCE_1_ACTION
          Ascii(1)   7  :PATTERN
        List (1)   2
          Ascii(1)  26  :Step13_PS_SOURCE_1_PATTERN
          Ascii(1)   4  :1003
        List (1)   2
          Ascii(1)  16  :Step13_AIO_FC600
          Ascii(1)   3  :325
        List (1)   2
          Ascii(1)  23  :Step13_PS_SOURCE_2_NAME
          Ascii(1)   2  :S6
        List (1)   2
          Ascii(1)  25  :Step13_PS_SOURCE_2_ACTION
          Ascii(1)   7  :PATTERN
        List (1)   2
          Ascii(1)  26  :Step13_PS_SOURCE_2_PATTERN
          Ascii(1)   4  :1003
        List (1)   2
          Ascii(1)  16  :Step13_AIO_FC700
          Ascii(1)   3  :325
        List (1)   2
          Ascii(1)  23  :Step13_PS_SOURCE_5_NAME
          Ascii(1)   2  :S7
        List (1)   2
